match_id,team1,team2,venue,first_innings_team,is_team1_batting_first,home_advantage,h2h_win_rate,recent_form_t1,recent_form_t2,team1_overall_win_rate,team2_overall_win_rate,avg_score_venue,toss_venue_win_rate,venue_win_rate_t1,venue_win_rate_t2,t1_top_batsmen_avg,t2_top_batsmen_avg,t1_top_bowler_econ,t2_top_bowler_econ,team1_won
160,Australia,Sri Lanka,Brisbane Cricket Ground,Sri Lanka,0,1,0.429,0.4,0.4,0.521,0.475,156.9,0.498,0.75,0.5,32.76,16.23,6.71,7.92,1
272,UAE,Scotland,Dubai International Cricket Stadium,Scotland,0,1,0.5,0.5,0.6,0.36,0.476,146.3,0.565,0.5285,0.429,17.65,27.47,6.89,7.21,0
274,Oman,Scotland,ICC Academy,Oman,1,0,0,0.7,0.6,0.52,0.488,143.5,0.8,0.5285,0.333,17.36,29,6.63,7.07,0
184,New Zealand,England,Hagley Oval,New Zealand,1,0,0.312,0.5,0.8,0.488,0.486,160.9,0.498,0.5285,0.5,17.9,12.21,6.97,7.41,0
161,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,0,1,0.467,0.5,0.4,0.525,0.471,139.5,0.417,0.583,0.5,32.76,16.23,6.71,7.92,1
275,Ireland,Netherlands,Dubai International Cricket Stadium,Netherlands,0,0,0.4,0.7,0.7,0.5,0.534,147.1,0.583,1,0.625,23.3,21.2,6.26,6.38,0
277,Ireland,Namibia,Dubai International Cricket Stadium,Ireland,1,0,0.5,0.6,0.7,0.492,0.8,147,0.6,0.889,0.75,23.67,29.69,6.26,5.56,1
185,New Zealand,England,Westpac Stadium,New Zealand,1,0,0.294,0.5,0.8,0.484,0.491,159,0.3,0.7,0.5,18.47,12.21,7.06,7.41,1
163,Australia,Pakistan,Manuka Oval,Pakistan,0,0,0.333,0.6,0.3,0.525,0.608,160.9,0.497,0.5285,0.5,32.76,30.5,6.91,6.74,1
186,New Zealand,England,Saxton Oval,New Zealand,1,0,0.333,0.6,0.7,0.488,0.486,160.9,0.497,0.5285,0.5,17.63,12.38,7.13,7.36,1
187,New Zealand,England,McLean Park,England,0,0,0.368,0.7,0.7,0.492,0.482,160.9,0.497,0.5285,0.5,16,15.38,7.09,7.44,0
164,Australia,Pakistan,Perth Stadium,Pakistan,0,1,0.364,0.7,0.2,0.529,0.604,156.9,0.497,0.5285,0.5,32.76,30.5,7.02,6.74,1
181,India,West Indies,Rajiv Gandhi International Stadium,West Indies,0,0,0.571,0.6,0.2,0.617,0.422,160.9,0.497,0.5285,0.5,14.57,20.37,7.25,12.11,1
182,India,West Indies,Greenfield International Stadium,India,1,0,0.6,0.7,0.2,0.62,0.418,160.9,0.497,0.5285,0.5,14.57,24.67,7.47,12.11,0
183,India,West Indies,Wankhede Stadium,India,1,1,0.562,0.7,0.2,0.615,0.423,183,0,0.333,0.5,18.44,24.67,7.47,12.11,1
288,India,Sri Lanka,Holkar Cricket Stadium,Sri Lanka,0,0,0.688,0.7,0.4,0.618,0.467,160.9,0.497,0.5285,0.5,18.44,15.47,7.47,7.92,1
289,India,Sri Lanka,Maharashtra Cricket Association Stadium,India,1,0,0.706,0.7,0.4,0.621,0.463,160.9,0.496,0.5285,0.5,18.44,14.51,7.47,7.74,1
290,West Indies,Ireland,National Cricket Stadium,Ireland,0,0,0.5,0.2,0.7,0.42,0.5,160.9,0.497,0.5285,0.5,20.37,23.67,12.11,6.13,0
292,West Indies,Ireland,Warner Park,Ireland,0,0,0.333,0.1,0.6,0.412,0.5,115.3,0.167,0.333,0.5,20.37,24.77,10.39,6.13,1
189,New Zealand,India,Eden Park,New Zealand,1,0,0.727,0.5,0.7,0.484,0.624,170.5,0.474,0.316,0.5,16.23,16.28,7.31,7.47,0
190,New Zealand,India,Eden Park,New Zealand,1,0,0.667,0.5,0.7,0.48,0.627,172.1,0.45,0.3,0.5,16.23,15.58,7.48,7.47,0
193,New Zealand,India,Bay Oval,India,0,0,0.533,0.2,0.7,0.469,0.62,182.8,0.833,0.667,0.5,17.67,13.43,7.62,7.62,0
170,South Africa,England,Buffalo Park,South Africa,1,0,0.533,0.7,0.7,0.58,0.482,160.9,0.493,0.5285,0.5,20.84,15.6,7.31,7.47,1
171,South Africa,England,Kingsmead,England,0,0,0.562,0.7,0.6,0.584,0.478,148.5,0.462,0.714,0.5,21.68,15.6,7.32,7.47,0
172,South Africa,England,SuperSport Park,South Africa,1,0,0.529,0.6,0.6,0.579,0.482,173.2,0.778,0.556,0.5,21.68,15.3,7.64,7.47,0
173,South Africa,Australia,The Wanderers Stadium,Australia,0,0,0.389,0.5,0.7,0.574,0.533,160.9,0.493,0.667,0.5,24.03,32.76,7.9,7.02,0
174,South Africa,Australia,St George's Park,South Africa,1,0,0.368,0.4,0.8,0.569,0.537,160.9,0.494,0.5285,0.5,21.93,32.76,8.05,7.02,1
175,South Africa,Australia,Newlands,Australia,0,0,0.4,0.5,0.8,0.573,0.532,151.8,0.278,0.364,0.833,21.93,32.76,7.89,7.02,0
298,Sri Lanka,West Indies,Pallekele International Cricket Stadium,West Indies,0,0,0.667,0.4,0.2,0.459,0.417,167.2,0.55,0.571,0.25,14.51,20.37,7.74,9.1,0
299,Sri Lanka,West Indies,Pallekele International Cricket Stadium,Sri Lanka,1,0,0.6,0.4,0.3,0.455,0.422,168.5,0.571,0.533,0.4,14.51,22,7.74,8.72,0
235,Pakistan,England,Old Trafford,Pakistan,1,0,0.25,0.2,0.5,0.601,0.483,140.8,0.125,0.5285,0.375,27.5,20.57,6.78,7.69,0
236,Pakistan,England,Old Trafford,Pakistan,1,0,0.235,0.2,0.5,0.597,0.487,146.8,0.111,0.333,0.444,28,19.79,6.78,7.69,1
231,England,Australia,The Rose Bowl,England,1,0,0.375,0.4,0.8,0.483,0.536,174.4,0.6,0.6,0.5,20.71,34.4,7.76,7.02,1
232,Australia,England,The Rose Bowl,Australia,1,0,0.529,0.7,0.5,0.532,0.487,172.3,0.667,0.333,0.667,34.36,19.56,6.83,7.89,0
233,England,Australia,The Rose Bowl,England,1,0,0.444,0.6,0.6,0.492,0.528,170.1,0.571,0.714,0.25,18.45,34.36,7.93,6.79,0
308,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Zimbabwe,1,-1,0,0.4,0.3,0.258,0.6,144.8,0.494,0.5285,0.5,21.9,28,7.58,6.78,0
309,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Zimbabwe,1,-1,0,0.4,0.4,0.254,0.603,144.8,0.493,0.5285,0.5,24.96,28.9,7.5,6.78,0
310,Zimbabwe,Pakistan,Rawalpindi Cricket Stadium,Zimbabwe,1,-1,0,0.3,0.5,0.25,0.605,144.8,0.492,0.5285,0.5,25.7,28.83,7.5,6.78,0
325,South Africa,England,Newlands,South Africa,1,0,0.5,0.5,0.5,0.568,0.488,153.9,0.316,0.333,0.25,22.6,17.58,8.16,8.11,0
311,West Indies,New Zealand,Eden Park,West Indies,1,0,0.231,0.4,0.2,0.427,0.466,170.2,0.429,0,0.286,23.87,18.97,8.72,7.62,0
326,South Africa,England,Boland Park,South Africa,1,0,0.474,0.4,0.6,0.563,0.492,160.9,0.49,0.5285,0.5,21.93,17.58,8.18,8,0
312,New Zealand,West Indies,Bay Oval,New Zealand,1,0,0.5,0.3,0.4,0.47,0.424,180,0.857,0.571,0.5,19.9,22.73,7.89,8.72,1
327,South Africa,England,Newlands,South Africa,1,0,0.45,0.3,0.7,0.558,0.496,155.2,0.3,0.308,0.4,19.13,17.58,8.08,7.79,0
305,India,Australia,Manuka Oval,India,1,0,0.55,0.7,0.6,0.623,0.531,160.9,0.489,0.5285,0.5,12.61,34.36,7.45,6.79,1
306,Australia,India,Sydney Cricket Ground,Australia,1,1,0.381,0.5,0.7,0.527,0.626,156.3,0.286,0.571,0.5,34.36,13.71,6.79,7.45,0
307,Australia,India,Sydney Cricket Ground,Australia,1,1,0.364,0.5,0.8,0.523,0.629,161,0.25,0.5,1,34.36,13.9,6.79,7.45,1
314,Pakistan,New Zealand,Eden Park,Pakistan,1,0,0.619,0.6,0.2,0.608,0.47,170.6,0.409,0.667,0.318,28.83,23.1,6.78,7.75,0
315,Pakistan,New Zealand,Seddon Park,Pakistan,1,0,0.591,0.6,0.3,0.604,0.474,177.2,0.5,0.5285,0.7,28.83,23.7,6.78,7.49,0
316,New Zealand,Pakistan,McLean Park,New Zealand,1,0,0.435,0.4,0.6,0.478,0.6,160.9,0.489,0.5285,0.5,25.43,28.83,7.49,6.84,0
331,Pakistan,South Africa,Gaddafi Stadium,Pakistan,1,0,0.462,0.6,0.3,0.603,0.554,168.4,0.545,0.636,0.5,28.83,19.13,6.84,8.13,1
332,Pakistan,South Africa,Gaddafi Stadium,Pakistan,1,0,0.5,0.6,0.2,0.605,0.549,168.4,0.583,0.667,0.5,28.83,19.37,6.84,8.13,0
333,South Africa,Pakistan,Gaddafi Stadium,South Africa,1,0,0.533,0.2,0.6,0.553,0.601,166.5,0.538,0.5285,0.615,19.37,26.27,7.97,6.84,0
317,New Zealand,Australia,Hagley Oval,New Zealand,1,0,0.111,0.4,0.5,0.474,0.527,160.9,0.487,0.5285,0.5,26.1,34.36,7.49,6.77,1
318,New Zealand,Australia,University Oval,New Zealand,1,0,0.2,0.5,0.4,0.478,0.523,160.9,0.488,0.5285,0.5,26.03,34.36,7.49,6.83,1
319,Australia,New Zealand,Westpac Stadium,Australia,1,0,0.636,0.3,0.6,0.519,0.482,160.9,0.333,0.5285,0.667,34.36,26.03,6.89,7.49,1
349,Sri Lanka,West Indies,Coolidge Cricket Ground,Sri Lanka,1,0,0.545,0.3,0.4,0.452,0.417,160.9,0.489,0.5285,0.5,14.51,20.88,7.74,8.77,0
350,Sri Lanka,West Indies,Coolidge Cricket Ground,Sri Lanka,1,0,0.5,0.2,0.4,0.448,0.421,160.9,0.489,0.5285,0.5,25.44,20.88,7.87,8.77,1
320,Australia,New Zealand,Westpac Stadium,Australia,1,0,0.667,0.4,0.6,0.522,0.479,164.5,0.385,0.5285,0.615,34.36,26.03,7.03,7.49,1
351,Sri Lanka,West Indies,Coolidge Cricket Ground,Sri Lanka,1,0,0.538,0.2,0.4,0.452,0.418,160.9,0.49,0.5285,0.5,25.11,20.88,7.87,8.71,0
321,Australia,New Zealand,Sky Stadium,Australia,1,0,0.692,0.4,0.6,0.526,0.475,160.9,0.49,0.5285,0.5,34.36,26.03,7.03,7.49,0
334,India,England,Narendra Modi Stadium,India,1,1,0.5,0.7,0.7,0.624,0.5,170.2,0.489,0.5285,0.5,13.79,17.58,7.45,7.96,0
335,England,India,Narendra Modi Stadium,England,1,-1,0.533,0.7,0.6,0.504,0.619,170.2,0.488,0.5285,0.5,17.31,13.79,7.86,7.52,0
336,India,England,Narendra Modi Stadium,India,1,1,0.5,0.6,0.7,0.622,0.5,170.2,0.488,0.5285,0.5,28.51,17.31,7.39,7.88,0
337,India,England,Narendra Modi Stadium,India,1,1,0.471,0.5,0.7,0.618,0.504,170.2,0.487,0.333,0.667,19.34,17.31,7.38,7.96,1
338,India,England,Narendra Modi Stadium,India,1,1,0.5,0.5,0.7,0.62,0.5,170.2,0.488,0.5,0.5,33.97,18.46,7.38,7.97,1
342,South Africa,Pakistan,The Wanderers Stadium,South Africa,1,0,0.5,0.2,0.7,0.548,0.604,160.9,0.491,0.5,0.5,19.37,26.27,7.86,6.84,0
343,Pakistan,South Africa,The Wanderers Stadium,Pakistan,1,0,0.529,0.7,0.2,0.606,0.544,194.6,0.8,0.5285,0.4,26.27,21.03,6.89,7.86,0
344,South Africa,Pakistan,SuperSport Park,South Africa,1,0,0.5,0.3,0.6,0.548,0.602,178.1,0.7,0.5,0.5,23.62,25.5,7.86,6.89,0
345,South Africa,Pakistan,SuperSport Park,South Africa,1,0,0.474,0.2,0.6,0.543,0.605,180.4,0.636,0.455,1,25.77,27.37,7.86,6.89,0
363,Netherlands,Nepal,Tribhuvan University International Cricket Ground,Netherlands,1,0,0.5,0.9,0.6,0.55,0.467,160.9,0.488,0.5285,1,21.33,17.61,6.46,6.32,0
366,Nepal,Netherlands,Tribhuvan University International Cricket Ground,Nepal,1,0,0.4,0.7,0.8,0.5,0.548,154.8,0.5,1,0.5,31.84,22.09,6.32,6.46,0
357,Pakistan,Zimbabwe,Harare Sports Club,Pakistan,1,0,1,0.6,0.3,0.607,0.246,159,0.652,0.909,0.1,27.37,24.4,6.89,7.47,1
358,Zimbabwe,Pakistan,Harare Sports Club,Zimbabwe,1,0,0,0.3,0.7,0.242,0.61,158.6,0.667,0.095,0.917,23.69,25.93,7.36,6.89,1
369,Nepal,Netherlands,Tribhuvan University International Cricket Ground,Nepal,1,0,0.333,0.7,0.7,0.5,0.547,162.1,0.444,0.857,0.5,28.55,23.61,6.36,6.46,1
359,Pakistan,Zimbabwe,Harare Sports Club,Pakistan,1,0,0.933,0.7,0.3,0.606,0.254,157,0.68,0.846,0.136,25.93,23.56,6.89,7.24,1
339,Sri Lanka,England,Sophia Gardens,Sri Lanka,1,0,0.444,0.1,0.6,0.449,0.496,149.8,0.333,0.5285,1,21.44,16.68,7.87,8.08,0
340,Sri Lanka,England,Sophia Gardens,Sri Lanka,1,0,0.4,0.1,0.6,0.445,0.5,146.9,0.286,0.5285,1,21.38,16.68,7.91,8.1,0
373,South Africa,West Indies,National Cricket Stadium,South Africa,1,0,0.6,0.2,0.5,0.539,0.423,160.9,0.489,0.5285,0.5,24.31,20.81,7.86,8.52,0
341,England,Sri Lanka,The Rose Bowl,England,1,0,0.636,0.7,0.1,0.504,0.442,167,0.5,0.625,0.5,16.68,21.38,8.02,7.91,1
374,South Africa,West Indies,National Cricket Stadium,South Africa,1,0,0.545,0.2,0.6,0.535,0.427,160.9,0.489,0.5285,0.5,24.31,20.81,7.86,8.43,1
375,South Africa,West Indies,National Cricket Stadium,South Africa,1,0,0.583,0.3,0.5,0.538,0.424,160.9,0.489,0.5285,0.333,24.31,20.81,7.68,8.3,1
376,West Indies,South Africa,National Cricket Stadium,West Indies,1,0,0.385,0.4,0.4,0.421,0.542,160.9,0.49,0.25,0.667,20.81,23.84,8.2,7.65,1
377,South Africa,West Indies,National Cricket Stadium,South Africa,1,0,0.571,0.4,0.4,0.538,0.425,173.6,0.8,0.5,0.4,23.37,20.81,7.65,8.22,1
378,West Indies,Australia,Daren Sammy National Cricket Stadium,West Indies,1,0,0.545,0.4,0.4,0.422,0.522,160.9,0.491,0.5285,0.5,20.81,34.36,8.21,7.03,1
379,West Indies,Australia,Daren Sammy National Cricket Stadium,West Indies,1,0,0.583,0.5,0.4,0.426,0.518,160.9,0.492,0.5285,0.5,20.81,34.36,8.16,7.03,1
380,Australia,West Indies,Daren Sammy National Cricket Stadium,Australia,1,0,0.385,0.3,0.6,0.514,0.431,160.9,0.492,0.5285,0.5,34.36,20.81,7.03,8.16,0
381,Australia,West Indies,Daren Sammy National Cricket Stadium,Australia,1,0,0.357,0.3,0.6,0.511,0.435,160.9,0.492,0,1,34.36,20.81,7.03,8.17,1
328,Pakistan,England,Trent Bridge,Pakistan,1,0,0.278,0.7,0.7,0.608,0.508,154.4,0.545,0.5285,0.5,25.8,16.68,6.89,8.02,1
382,West Indies,Australia,Daren Sammy National Cricket Stadium,West Indies,1,0,0.6,0.6,0.4,0.432,0.514,160.9,0.492,0.75,0.25,20.81,34.4,8.17,7.03,1
329,England,Pakistan,Headingley,England,1,0,0.579,0.6,0.7,0.504,0.611,160.9,0.493,0.5285,0.5,16.68,25.8,8.02,6.89,1
346,South Africa,Ireland,The Village,South Africa,1,0,0.5,0.4,0.5,0.541,0.493,163.6,0.4,0.5285,0.167,24.85,23.97,7.51,6.2,1
330,Pakistan,England,Old Trafford,Pakistan,1,0,0.3,0.7,0.6,0.607,0.507,151.1,0.2,0.5,0.4,25.8,16.68,7.02,8.02,0
347,South Africa,Ireland,Civil Service Cricket Club,South Africa,1,0,1,0.5,0.5,0.545,0.486,106.9,0.143,0.5285,0.5,25.6,23.6,7.37,6.45,1
348,South Africa,Ireland,Civil Service Cricket Club,South Africa,1,0,1,0.6,0.4,0.548,0.479,113.4,0.25,0.5285,0.4,25.6,23.6,7.37,6.53,1
370,India,Sri Lanka,R Premadasa Stadium,India,1,0,0.722,0.6,0.1,0.623,0.438,153.3,0.542,0.8,0.154,29.8,21.38,7.38,7.84,1
371,India,Sri Lanka,R Premadasa Stadium,India,1,0,0.737,0.7,0.1,0.626,0.435,153.7,0.56,0.833,0.143,28.92,31.44,6.97,7.85,0
372,India,Sri Lanka,R Premadasa Stadium,India,1,0,0.7,0.6,0.2,0.621,0.439,152.9,0.538,0.714,0.2,28.71,31.44,6.6,7.89,0
384,Pakistan,West Indies,Providence Stadium,Pakistan,1,-1,0.733,0.5,0.5,0.6,0.433,141,0.286,0.5285,0.667,25.8,21.01,7.02,8.17,1
408,Zimbabwe,Ireland,Castle Avenue,Zimbabwe,1,0,0.333,0.2,0.4,0.254,0.472,160.9,0.494,0.5285,0.5,28.67,23.6,7.44,6.65,1
409,Zimbabwe,Ireland,Castle Avenue,Zimbabwe,1,0,0.5,0.3,0.3,0.264,0.466,160.9,0.494,0.5285,0.5,26.9,23.6,7.42,6.65,0
410,Ireland,Zimbabwe,Bready Cricket Club,Ireland,1,0,0.6,0.3,0.3,0.473,0.26,160.9,0.494,0.333,0.5,23.23,27.1,6.65,7.38,1
411,Ireland,Zimbabwe,Bready Cricket Club,Ireland,1,0,0.667,0.4,0.3,0.48,0.257,160.9,0.494,0.5,0.5,25.2,25.57,6.73,7.32,1
412,Zimbabwe,Ireland,Bready Cricket Club,Zimbabwe,1,0,0.286,0.3,0.4,0.253,0.487,163.8,0.6,0,0.6,23.65,24.5,7.45,6.51,1
400,South Africa,Sri Lanka,R Premadasa Stadium,South Africa,1,0,0.538,0.6,0.3,0.551,0.444,150.2,0.519,0.25,0.25,25.6,31.44,7.37,7.59,1
401,Sri Lanka,South Africa,R Premadasa Stadium,Sri Lanka,1,0,0.357,0.3,0.7,0.44,0.555,150.7,0.536,0.235,0.4,24,27.1,7.98,6.38,0
402,Sri Lanka,South Africa,R Premadasa Stadium,Sri Lanka,1,0,0.333,0.3,0.8,0.437,0.558,149,0.517,0.222,0.5,22.78,27.03,7.75,6.39,0
413,Scotland,Zimbabwe,Grange Cricket Club Ground,Scotland,1,0,0,0.6,0.4,0.5,0.263,160.9,0.495,0.5285,0.5,25.33,24.06,7.08,7.3,1
414,Zimbabwe,Scotland,Grange Cricket Club Ground,Zimbabwe,1,0,0.5,0.3,0.7,0.26,0.511,160.9,0.496,0.5285,0.667,25.23,25.33,7.28,7.15,1
415,Scotland,Zimbabwe,Grange Cricket Club Ground,Scotland,1,0,0.333,0.6,0.4,0.5,0.269,139.2,0.6,0.5,0.5,26.83,24.59,7.11,7.28,0
480,UAE,Ireland,ICC Academy,UAE,1,0,0.4,0.5,0.3,0.346,0.481,145,0.75,0.4,0.5,17.36,23.7,6.99,6.62,0
481,UAE,Ireland,ICC Academy,UAE,1,0,0.333,0.4,0.4,0.333,0.487,143.7,0.706,0.333,0.5,16.55,25.1,6.29,6.71,1
478,Scotland,Namibia,ICC Academy,Scotland,1,0,0,0.6,0.8,0.5,0.789,145.3,0.684,0.5,0.5,28.4,27.36,6.19,5.64,0
482,Ireland,UAE,ICC Academy,Ireland,1,0,0.571,0.4,0.5,0.481,0.357,144.8,0.65,0.5285,0.429,25.1,21.42,6.72,6.21,0
418,Netherlands,Ireland,Zayed Cricket Stadium,Netherlands,1,0,0.636,0.7,0.4,0.538,0.475,160.9,0.494,0.5285,0.5,23.17,25.3,6.46,6.72,0
419,Namibia,Sri Lanka,Zayed Cricket Stadium,Namibia,1,0,0.5,0.8,0.2,0.81,0.434,160.9,0.494,0.5285,0.5,25.79,22.22,5.74,7.62,0
423,Sri Lanka,Ireland,Zayed Cricket Stadium,Sri Lanka,1,0,1,0.3,0.5,0.438,0.481,160.9,0.495,0.5285,0.5,21.18,25.3,7.52,6.72,1
422,Netherlands,Namibia,Zayed Cricket Stadium,Netherlands,1,0,1,0.6,0.7,0.53,0.773,160.9,0.495,0.5285,0.5,23.6,25.79,6.46,5.74,0
424,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,0,0.5,0.6,0.517,0.51,148,0.4,0.556,0.8,18.67,29.3,6.7,7,0
426,Netherlands,Sri Lanka,Sharjah Cricket Stadium,Netherlands,1,0,0,0.5,0.4,0.522,0.442,150.1,0.494,0.5285,0.5,23.87,23.68,6.8,7.32,0
425,Ireland,Namibia,Sharjah Cricket Stadium,Ireland,1,0,1,0.5,0.7,0.476,0.783,150.1,0.494,0.5285,0.5,25.3,26.09,6.59,5.77,0
428,West Indies,England,Dubai International Cricket Stadium,West Indies,1,0,0.611,0.4,0.6,0.423,0.511,146.4,0.596,0.5285,0.667,21.01,16.25,8.27,8.02,0
427,South Africa,Australia,Zayed Cricket Stadium,South Africa,1,0,0.381,0.9,0.2,0.561,0.5,160.9,0.493,0.5285,0.5,29,35.76,6.19,6.72,0
430,India,Pakistan,Dubai International Cricket Stadium,India,1,0,0.75,0.5,0.4,0.617,0.595,144.7,0.585,0.5285,0.56,28.71,25.5,6.49,7.02,0
432,New Zealand,Pakistan,Sharjah Cricket Stadium,New Zealand,1,0,0.417,0.6,0.4,0.487,0.598,128,0.2,0.5285,0.5,30.73,25.5,5.76,7.02,0
431,West Indies,South Africa,Dubai International Cricket Stadium,West Indies,1,0,0.4,0.4,0.8,0.42,0.557,144.8,0.574,0,0.5,20.81,29,7.86,6.31,0
434,Scotland,Namibia,Zayed Cricket Stadium,Scotland,1,0,0,0.7,0.7,0.519,0.792,131,0.2,0.5285,0.5,28.9,26.09,6.88,5.76,0
435,Sri Lanka,Australia,Dubai International Cricket Stadium,Sri Lanka,1,0,0.5,0.6,0.3,0.45,0.503,144.8,0.564,0.5285,0.286,26.11,34.43,7.26,6.72,0
438,Australia,England,Dubai International Cricket Stadium,Australia,1,0,0.526,0.4,0.7,0.507,0.518,144.9,0.554,0.375,0.714,34.43,16.25,6.72,8.02,0
437,Sri Lanka,South Africa,Sharjah Cricket Stadium,Sri Lanka,1,0,0.312,0.6,0.8,0.447,0.56,130.9,0.286,0.5285,0.5,25.66,30.2,7.27,6.3,0
439,India,New Zealand,Dubai International Cricket Stadium,India,1,0,0.375,0.4,0.6,0.613,0.483,144.6,0.544,0.5285,0.167,25.76,30.03,6.78,5.76,0
440,England,Sri Lanka,Sharjah Cricket Stadium,England,1,0,0.667,0.8,0.5,0.522,0.444,132.2,0.25,0.5285,0.667,18.55,25.64,8,7.29,1
442,Pakistan,Namibia,Zayed Cricket Stadium,Pakistan,1,0,0.5,0.5,0.8,0.6,0.8,126.9,0.143,0.5285,0.667,25.5,26.09,7.02,5.73,1
443,New Zealand,Scotland,Dubai International Cricket Stadium,New Zealand,1,0,1,0.6,0.6,0.487,0.509,144,0.534,0.286,0.5,30.03,28.9,5.76,6.91,1
445,Sri Lanka,West Indies,Zayed Cricket Stadium,Sri Lanka,1,0,0.5,0.4,0.3,0.441,0.421,129,0.222,0.5285,0.5,25.26,22.11,7.15,7.57,1
447,Scotland,India,Dubai International Cricket Stadium,Scotland,1,0,0.5,0.5,0.4,0.5,0.608,143.3,0.533,0.444,0.5,28.63,23.88,7.03,6.76,0
446,New Zealand,Namibia,Sharjah Cricket Stadium,New Zealand,1,0,0.5,0.6,0.8,0.49,0.769,135.7,0.333,0.5285,0.5,30.03,27.06,5.76,5.73,1
448,West Indies,Australia,Zayed Cricket Stadium,West Indies,1,0,0.625,0.2,0.4,0.418,0.507,135,0.3,0.5285,0.5,22.78,34.46,7.67,6.72,0
449,South Africa,England,Sharjah Cricket Stadium,South Africa,1,0,0.429,0.9,0.9,0.566,0.525,138.4,0.4,0.5285,0.5,29.37,18.55,6.52,8,1
450,Pakistan,Scotland,Sharjah Cricket Stadium,Pakistan,1,0,1,0.5,0.4,0.602,0.491,143,0.455,0.5285,0.5,25.5,29.07,7.02,7.1,1
451,Namibia,India,Dubai International Cricket Stadium,Namibia,1,0,0.5,0.7,0.5,0.741,0.611,142.3,0.525,0.6,0.333,27.19,21.78,5.66,6.71,0
452,England,New Zealand,Zayed Cricket Stadium,England,1,0,0.571,0.8,0.6,0.521,0.494,137,0.273,0.5285,0.5,18.55,29.4,8,5.76,0
453,Pakistan,Australia,Dubai International Cricket Stadium,Pakistan,1,0,0.522,0.5,0.5,0.605,0.51,142.1,0.516,0.577,0.4,25.5,36.26,7.02,6.72,0
454,New Zealand,Australia,Dubai International Cricket Stadium,New Zealand,1,0,0.286,0.6,0.6,0.497,0.513,142.7,0.508,0.375,0.455,29.4,36.26,5.76,6.72,0
464,New Zealand,India,Sawai Mansingh Stadium,New Zealand,1,0,0.529,0.6,0.5,0.494,0.614,160.9,0.487,0.5285,0.5,28.13,21.43,5.76,6.71,0
465,New Zealand,India,JSCA International Stadium Complex,New Zealand,1,0,0.5,0.6,0.6,0.49,0.616,160.9,0.487,0.5285,0.5,28.13,22.95,5.76,6.72,0
466,India,New Zealand,Eden Gardens,India,1,0,0.421,0.6,0.5,0.619,0.487,141.3,0.333,0.667,0.5,21.54,28.13,6.79,5.76,1
494,Pakistan,West Indies,National Stadium,Pakistan,1,0,0.667,0.7,0.2,0.608,0.415,169.2,0.6,1,0,25.5,22.78,7.02,7.63,1
495,Pakistan,West Indies,National Stadium,Pakistan,1,0,0.684,0.8,0.1,0.61,0.413,174.3,0.667,1,0,25.5,23.33,7.02,7.49,1
496,West Indies,Pakistan,National Stadium,West Indies,1,0,0.15,0.1,0.9,0.41,0.612,174,0.714,0,1,25.63,24.17,7.35,7.02,0
498,USA,Ireland,Central Broward Regional Park Stadium Turf Ground,USA,1,0,0.5,0.5,0.5,0.5,0.47,159.2,0.7,0.5285,0.5,23.83,25.3,8.11,6.59,1
499,Ireland,USA,Central Broward Regional Park Stadium Turf Ground,Ireland,1,0,0,0.4,0.25,0.464,0.25,161.8,0.727,0.5285,0.5,24.6,23.83,6.79,8.11,1
352,England,West Indies,Kensington Oval,England,1,0,0.421,0.7,0.1,0.518,0.407,150.7,0.647,0.667,0.556,18.55,27.1,8,7.1,0
353,England,West Indies,Kensington Oval,England,1,0,0.4,0.6,0.2,0.514,0.411,148.1,0.611,0.571,0.6,17.92,28.47,7.76,6.9,1
354,West Indies,England,Kensington Oval,West Indies,1,0,0.571,0.2,0.7,0.408,0.517,149.3,0.632,0.545,0.625,29.14,18.16,6.87,7.84,1
355,England,West Indies,Kensington Oval,England,1,0,0.409,0.6,0.3,0.514,0.412,153,0.65,0.556,0.583,33,26.92,7.86,7.13,1
356,West Indies,England,Kensington Oval,West Indies,1,0,0.565,0.3,0.6,0.409,0.517,154.9,0.667,0.538,0.6,26.92,23.4,7.08,7.83,1
555,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,1,0.5,0.8,0.5,0.514,146.8,0.381,0.5,0.5,16.37,31.8,6.7,6.34,0
387,Australia,Sri Lanka,Sydney Cricket Ground,Australia,1,1,0.529,0.7,0.5,0.516,0.444,163.8,0.333,0.556,0.5,37.13,27.63,6.71,7.14,1
556,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,1,0,0.5,0.4,0.4,0.484,0.471,146.3,0.364,0.455,0.714,16.8,25.5,6.69,6.79,0
559,UAE,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),UAE,1,0,0.333,0.6,0.8,0.379,0.528,146.3,0.364,0.5285,0.6,24.42,32.57,6.35,4.21,1
